Fecha;Mes;Fecha de busqueda;Precio;Moneda;Es directo;Aerolinea;Origen;Destino;Ciudad origen;País origen;Ciudad de destino;Dia
2021-06-01;6;2021-05-18;130;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-06-02;6;2021-05-18;66;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-06-02;6;2021-05-18;272;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-06-03;6;2021-05-18;85;€;False;TAP Air Portugal;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-06-03;6;2021-05-18;243;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-06-04;6;2021-05-18;28;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-06-04;6;2021-05-18;90;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-06-05;6;2021-05-18;25;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-06-06;6;2021-05-18;78;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-06-07;6;2021-05-18;21;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;07
2021-06-09;6;2021-05-18;36;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-06-09;6;2021-05-18;67;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-06-10;6;2021-05-18;34;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-06-10;6;2021-05-18;72;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-06-11;6;2021-05-18;38;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;11
2021-06-11;6;2021-05-18;67;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;11
2021-06-12;6;2021-05-18;26;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;12
2021-06-13;6;2021-05-18;42;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;13
2021-06-13;6;2021-05-18;75;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;13
2021-06-14;6;2021-05-18;25;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;14
2021-06-15;6;2021-05-18;44;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;15
2021-06-15;6;2021-05-18;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;15
2021-06-16;6;2021-05-18;1874;€;False;Emirates;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;16
2021-06-17;6;2021-05-18;77;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;17
2021-06-18;6;2021-05-18;37;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-06-18;6;2021-05-18;53;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-06-19;6;2021-05-18;26;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;19
2021-06-20;6;2021-05-18;28;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;20
2021-06-20;6;2021-05-18;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;20
2021-06-21;6;2021-05-18;26;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;21
2021-06-22;6;2021-05-18;40;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;22
2021-06-22;6;2021-05-18;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;22
2021-06-23;6;2021-05-18;95;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;23
2021-06-24;6;2021-05-18;91;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;24
2021-06-25;6;2021-05-18;78;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;25
2021-06-26;6;2021-05-18;26;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;26
2021-06-28;6;2021-05-18;22;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;28
2021-06-29;6;2021-05-18;36;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;29
2021-06-29;6;2021-05-18;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;29
2021-06-30;6;2021-05-18;58;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-07-01;7;2021-05-18;58;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-07-02;7;2021-05-18;74;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-07-03;7;2021-05-18;34;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-07-03;7;2021-05-18;46;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-07-04;7;2021-05-18;33;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-07-05;7;2021-05-18;32;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-07-07;7;2021-05-18;27;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;07
2021-07-10;7;2021-05-18;27;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-07-11;7;2021-05-18;32;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;11
2021-07-12;7;2021-05-18;32;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;12
2021-07-14;7;2021-05-18;38;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;14
2021-07-15;7;2021-05-18;58;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;15
2021-07-16;7;2021-05-18;119;€;False;KLM;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;16
2021-07-16;7;2021-05-18;130;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;16
2021-07-17;7;2021-05-18;49;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;17
2021-07-18;7;2021-05-18;49;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-07-19;7;2021-05-18;60;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;19
2021-07-20;7;2021-05-18;78;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;20
2021-07-21;7;2021-05-18;36;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;21
2021-07-22;7;2021-05-18;70;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;22
2021-07-23;7;2021-05-18;119;€;False;KLM;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;23
2021-07-23;7;2021-05-18;130;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;23
2021-07-24;7;2021-05-18;67;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;24
2021-07-25;7;2021-05-18;36;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;25
2021-07-26;7;2021-05-18;36;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;26
2021-07-27;7;2021-05-18;33;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;27
2021-07-27;7;2021-05-18;74;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;27
2021-07-28;7;2021-05-18;45;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;28
2021-07-29;7;2021-05-18;51;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;29
2021-07-29;7;2021-05-18;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;29
2021-07-30;7;2021-05-18;62;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-07-30;7;2021-05-18;122;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-07-31;7;2021-05-18;49;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;31
2021-08-01;8;2021-05-18;67;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-08-02;8;2021-05-18;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-08-04;8;2021-05-18;40;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-08-05;8;2021-05-18;58;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-08-06;8;2021-05-18;119;€;False;KLM;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-08-06;8;2021-05-18;130;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-08-07;8;2021-05-18;67;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;07
2021-08-08;8;2021-05-18;54;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;08
2021-08-09;8;2021-05-18;36;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-08-11;8;2021-05-18;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;11
2021-08-14;8;2021-05-18;87;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;14
2021-08-15;8;2021-05-18;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;15
2021-08-16;8;2021-05-18;44;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;16
2021-08-18;8;2021-05-18;35;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-08-19;8;2021-05-18;58;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;19
2021-08-22;8;2021-05-18;35;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;22
2021-08-23;8;2021-05-18;38;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;23
2021-08-25;8;2021-05-18;37;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;25
2021-08-26;8;2021-05-18;57;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;26
2021-08-26;8;2021-05-18;75;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;26
2021-08-29;8;2021-05-18;27;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;29
2021-08-30;8;2021-05-18;38;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-06-01;6;2021-05-18;108;€;False;Iberia;DUS;VLC;Düsseldorf;Alemania;Valencia;01
2021-06-02;6;2021-05-18;90;€;False;TAP Air Portugal;DUS;VLC;Düsseldorf;Alemania;Valencia;02
2021-06-03;6;2021-05-18;113;€;False;TAP Air Portugal;DUS;VLC;Düsseldorf;Alemania;Valencia;03
2021-06-03;6;2021-05-18;165;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;03
2021-06-04;6;2021-05-18;103;€;False;TAP Air Portugal;DUS;VLC;Düsseldorf;Alemania;Valencia;04
2021-06-05;6;2021-05-18;97;€;False;TUIfly;DUS;VLC;Düsseldorf;Alemania;Valencia;05
2021-06-06;6;2021-05-18;61;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;06
2021-06-07;6;2021-05-18;85;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;07
2021-06-07;6;2021-05-18;125;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;07
2021-06-08;6;2021-05-18;84;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;08
2021-06-09;6;2021-05-18;83;€;False;TAP Air Portugal;DUS;VLC;Düsseldorf;Alemania;Valencia;09
2021-06-10;6;2021-05-18;46;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;10
2021-06-11;6;2021-05-18;83;€;False;TAP Air Portugal;DUS;VLC;Düsseldorf;Alemania;Valencia;11
2021-06-12;6;2021-05-18;83;€;False;TAP Air Portugal;DUS;VLC;Düsseldorf;Alemania;Valencia;12
2021-06-13;6;2021-05-18;64;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;13
2021-06-14;6;2021-05-18;145;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;14
2021-06-16;6;2021-05-18;79;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;16
