Fecha;Mes;Fecha de busqueda;Precio;Moneda;Es directo;Aerolinea;Origen;Destino;Ciudad origen;País origen;Ciudad de destino;Dia
2021-06-01;6;2021-04-24;55;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-06-02;6;2021-04-24;56;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-06-02;6;2021-04-24;130;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-06-03;6;2021-04-24;38;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-06-03;6;2021-04-24;130;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-06-04;6;2021-04-24;47;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-06-04;6;2021-04-24;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-06-05;6;2021-04-24;16;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-06-06;6;2021-04-24;33;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-06-06;6;2021-04-24;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-06-07;6;2021-04-24;16;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;07
2021-06-08;6;2021-04-24;39;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;08
2021-06-08;6;2021-04-24;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;08
2021-06-09;6;2021-04-24;48;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-06-09;6;2021-04-24;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-06-10;6;2021-04-24;39;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
