Fecha;Mes;Fecha de busqueda;Precio;Moneda;Es directo;Aerolinea;Origen;Destino;Ciudad origen;País origen;Ciudad de destino;Dia
2021-06-21;6;2021-06-09;15;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;21
2021-06-22;6;2021-06-09;93;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;22
2021-06-22;6;2021-06-09;97;€;True;Iberia;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;22
2021-06-23;6;2021-06-09;25;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;23
2021-06-23;6;2021-06-09;93;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;23
2021-06-24;6;2021-06-09;118;€;False;TAP Air Portugal;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;24
2021-06-24;6;2021-06-09;153;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;24
2021-06-25;6;2021-06-09;73;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;25
2021-06-25;6;2021-06-09;92;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;25
2021-06-26;6;2021-06-09;21;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;26
2021-06-26;6;2021-06-09;26;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;26
2021-06-27;6;2021-06-09;21;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;27
2021-06-27;6;2021-06-09;97;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;27
2021-06-28;6;2021-06-09;19;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;28
2021-06-29;6;2021-06-09;78;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;29
2021-06-30;6;2021-06-09;26;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-06-30;6;2021-06-09;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-07-01;7;2021-06-09;28;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-07-01;7;2021-06-09;75;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-07-02;7;2021-06-09;38;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-07-02;7;2021-06-09;97;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-07-03;7;2021-06-09;36;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-07-03;7;2021-06-09;36;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-07-04;7;2021-06-09;28;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-07-04;7;2021-06-09;36;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-07-05;7;2021-06-09;30;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-07-05;7;2021-06-09;46;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-07-06;7;2021-06-09;39;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-07-06;7;2021-06-09;89;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-07-07;7;2021-06-09;29;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;07
2021-07-08;7;2021-06-09;39;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;08
2021-07-08;7;2021-06-09;54;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;08
2021-07-09;7;2021-06-09;39;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-07-09;7;2021-06-09;89;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-07-10;7;2021-06-09;30;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-07-10;7;2021-06-09;46;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-07-11;7;2021-06-09;25;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;11
2021-07-12;7;2021-06-09;29;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;12
2021-07-13;7;2021-06-09;31;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;13
2021-07-13;7;2021-06-09;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;13
2021-07-14;7;2021-06-09;23;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;14
2021-07-15;7;2021-06-09;39;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;15
2021-07-15;7;2021-06-09;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;15
2021-07-16;7;2021-06-09;46;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;16
2021-07-16;7;2021-06-09;124;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;16
2021-07-17;7;2021-06-09;39;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;17
2021-07-17;7;2021-06-09;91;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;17
2021-07-18;7;2021-06-09;50;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-07-18;7;2021-06-09;75;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-07-19;7;2021-06-09;39;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;19
2021-07-19;7;2021-06-09;56;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;19
2021-07-20;7;2021-06-09;39;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;20
2021-07-20;7;2021-06-09;121;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;20
2021-07-21;7;2021-06-09;39;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;21
2021-07-21;7;2021-06-09;61;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;21
2021-07-22;7;2021-06-09;39;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;22
2021-07-22;7;2021-06-09;54;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;22
2021-07-23;7;2021-06-09;45;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;23
